Column_Name,ObjectID,NumOID,ImportID,ContainerID,Num_ContainerID,Mandatory,DataType_Kind,Value_Type,Computed,Formula,ScopeEntityID,Num_ScopeEntityID,Domain_ID,Num_Domain_ID,Logical_Type_ID,Num_Logical_Type_ID,Distinct_Type_ID,Num_Distinct_Type_ID,Structured_Type_ID,Num_Structured_Type_ID,Collection_Type_ID,Num_Collection_Type_ID,Check_Constraint_Name,Default_Value,Use_Domain_Constraint,Domain_Name,Logical_Type_Name,Structured_Type_Name,Distinct_Type_Name,Collection_Type_Name,Uses_Default,Engineer,Table_Name,PK_Flag,FK_Flag,Native_Type,Sequence,ModelID,Num_ModelID,Model_Name,T_Size,T_Precision,T_Scale
"Term",B1ECB34A-B37F-3196-4178-56816942A909,2430,,C8895EDF-05D5-0DFC-BFEC-5EA7357D6DF8,169,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Term_T1",,,VARCHAR,6,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"Term_HK",5932B3A9-5487-52EA-FCA9-EF50819F10A9,2431,,0FBE82E0-CCF2-9665-D210-A583D18EF54D,115,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"DimStudentAdmissionApplicationTerm",,,CHAR,81,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",9EF4A453-75BF-79AF-29C8-0B22DDC0DF8C,2432,,4FA66A85-7CD3-5CD1-3397-880B85F3E950,155,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"Session_T1",,,CHAR,2,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",2BB0B0B5-1A77-FB7B-0E9B-C572D4567C46,2433,,57318C2E-7790-141F-C6C2-41125639E2D8,123,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"DimTerm",,,CHAR,1,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",E6831E5B-AF61-7961-87F3-4660EBBDAF73,2434,,5B416BD2-FA62-4568-150A-3D499176A0BA,153,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"ProgressReportRoster_T1",,,CHAR,3,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",52F32550-5D36-36C9-69DE-19F2D6926FFB,2435,,8082E9A3-F3B7-6196-CFF4-8937E6828BB6,113,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"DimPersonTrackedStudentGroupsTerm",,,CHAR,14,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",F68EC988-1AF9-68E0-3669-DC6AF15BA9C2,2436,,87F2A1A6-AAF6-863C-FEB7-74C611E53A06,118,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"DimStudentPrimaryAdvisorTerm",,,CHAR,41,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",68A0EE73-F638-99F9-811E-17646BEEAC57,2437,,943E9288-A316-14CF-870E-243488D680E9,119,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"DimStudentPrimaryProgramPlanTerm",,,CHAR,50,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",DCA29D1B-6A72-0174-3BBF-AFE970862750,2438,,9AD7D89D-41D6-F462-501E-32A07CA90CB5,102,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"CalendarTerm_T1",,,CHAR,2,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",19067B15-92DA-8595-0129-DA323F0CED81,2439,,D834F567-76BE-8A54-6B5D-7B106ED1710F,109,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"DimClass",,F,CHAR,27,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",4D18A1C9-0931-722C-F5F1-399C31D5C225,2440,,E1A9BF16-97FB-FBD4-B3C7-815F9B237F46,121,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"DimStudentProgramPlanTerm",,,CHAR,50,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",0432933C-CC2D-50FE-F461-790DBEA1A03D,2441,,EFAE6AF7-D6D0-FD04-AEB9-5351AB2528E0,105,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"Class_T1",,,CHAR,5,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",2B7248D3-AB19-4918-B606-3803D194AEB6,2442,,FDB09D88-BFEF-D664-5C5D-603B3D835D1D,117,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"DimStudentAdvisorTerm",,,CHAR,41,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",05DFD3E0-0B00-A059-2ECF-D8FCC5B607D5,2443,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"StudentCareerTerm_T1",,,CHAR,7,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"Term_HK",CC45B57E-252F-B24C-610B-88D727A1236A,2444,,C8895EDF-05D5-0DFC-BFEC-5EA7357D6DF8,169,Y,Logical Type,,N,,,,DOM3000004,18,LOGDT025,32,,,,,,,,,N,,CHAR,,,,N,Y,"Term_T1",P,F,CHAR,1,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",64,64,0,
"TERM_TYPE",E0B88C77-6D07-BBAC-A5FA-01EAE41FF355,2445,,8007C8C4-EF58-E8AD-55A7-BFAA3E83A1B7,91,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"AcademicCareer_T1",,,VARCHAR,14,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TERM_TYPE",974F000D-84B7-3528-AB50-1391223B0A45,2446,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"StudentCareerTerm_T1",,,VARCHAR,94,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCategory",5DF5954F-EDC2-FBA3-081C-51BE0F868C3F,2447,,C8895EDF-05D5-0DFC-BFEC-5EA7357D6DF8,169,Y,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Term_T1",,,VARCHAR,14,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,,,
"TermCategoryCode",E65A9C1D-B24F-7447-34F5-16C9BA861990,2448,,C8895EDF-05D5-0DFC-BFEC-5EA7357D6DF8,169,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Term_T1",,F,VARCHAR,13,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",5DB38B2B-F5F8-1CE9-E18C-67EB56F5D89C,2449,,28CD98D8-7ABB-4DCF-9F0D-B5DA1CA9F5FE,122,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentResidenceTerm",,,VARCHAR,20,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",53D0369F-2651-AB0C-FAEF-C241B9A2654A,2450,,4FA66A85-7CD3-5CD1-3397-880B85F3E950,155,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Session_T1",,,VARCHAR,6,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",9DB3848D-B8D4-BA1B-997F-6435A2603D0B,2451,,59F13729-EADF-8C9C-3A0C-7A1B3BD52A49,134,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"GradeRosterType_T1",,,VARCHAR,3,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",0D45B425-4508-CF55-2CEF-C27396D2167E,2452,,5B416BD2-FA62-4568-150A-3D499176A0BA,153,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"ProgressReportRoster_T1",,,VARCHAR,7,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",96F1DF76-4E03-7C9A-D13E-0FF03469C1AB,2453,,6D74496D-F027-9631-E523-C0C9A4732301,144,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"PersonExtracurricularActivity_T2",,,VARCHAR,9,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",B8701E09-3843-B43C-A1CA-E8691C488C75,2454,,87F2A1A6-AAF6-863C-FEB7-74C611E53A06,118,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentPrimaryAdvisorTerm",,,VARCHAR,2,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",D46CC987-D745-9B6A-316C-F7B22BC3F4D5,2455,,96D46BFF-46CC-41C2-CF0F-A2BB61E08B99,133,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"GradeRoster_T1",,,VARCHAR,2,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",AA94E147-91CA-7D8D-C490-44B94EFBBE34,2456,,9AD7D89D-41D6-F462-501E-32A07CA90CB5,102,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"CalendarTerm_T1",,,VARCHAR,8,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",11288209-C955-FA22-24C8-5B52E256DBAB,2457,,D834F567-76BE-8A54-6B5D-7B106ED1710F,109,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimClass",,,VARCHAR,16,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",7FB51D05-D53E-EBC4-B96B-83290A0766E0,2458,,E1A9BF16-97FB-FBD4-B3C7-815F9B237F46,121,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentProgramPlanTerm",,,VARCHAR,1,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",A09BF501-AB2F-5446-5B68-9E911C038F39,2459,,EFAE6AF7-D6D0-FD04-AEB9-5351AB2528E0,105,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Class_T1",,,VARCHAR,9,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",279D8B34-561D-75F4-5585-661E605437B5,2460,,FDB09D88-BFEF-D664-5C5D-603B3D835D1D,117,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentAdvisorTerm",,,VARCHAR,2,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",E717A17D-D3FF-7D5B-1F29-15F48530BD03,2461,,FF737A60-0455-EA11-B7F2-EB0CC92FBCA5,106,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"ClassInstructor_T1",,,VARCHAR,7,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",6B18D7A0-AE30-F02C-8198-C54B57DE4710,2462,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"StudentCareerTerm_T1",,,VARCHAR,2,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",EEC9DF6F-F299-0E89-8949-ADCC389ABD34,2463,,309C425A-55B2-16C7-FD28-57461A03FB59,164,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"StudentEnrollment_T1",,,VARCHAR,4,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCode",AD93EAD6-80CC-361C-F19A-534A4FC0DBB0,2464,,C8895EDF-05D5-0DFC-BFEC-5EA7357D6DF8,169,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"Term_T1",,,VARCHAR,5,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TErmCode",22BD7BEC-25A1-19D9-BC63-B5A8D744A909,2465,,B1B1D2F8-D601-6904-2B71-90E762335DFA,152,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"ProgressReportGrade_T1",,,VARCHAR,6,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCodeEffectiveFrom",937FBE09-3F32-7DAA-C5A3-BD09D2A0E457,2466,,0FBE82E0-CCF2-9665-D210-A583D18EF54D,115,Y,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentAdmissionApplicationTerm",,,VARCHAR,9,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCodeEffectiveFrom",A5710909-E53F-CFA3-8A4C-4C5F0AFD0800,2467,,89C77555-6D99-9745-682C-2036D8376FB0,114,Y,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentAdmissionApplication",,,VARCHAR,7,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCodeEffectiveTo",4F405F0B-6673-E53F-DE0C-7C7F76316538,2468,,0FBE82E0-CCF2-9665-D210-A583D18EF54D,115,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentAdmissionApplicationTerm",,,VARCHAR,10,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermCodeEffectiveTo",52DBB803-2105-5DC2-5359-EFA0B25F9E9F,2469,,89C77555-6D99-9745-682C-2036D8376FB0,114,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentAdmissionApplication",,,VARCHAR,8,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TermDateBegin",05C3F009-F624-71DD-2862-FC0A3A21D4E5,2470,,57318C2E-7790-141F-C6C2-41125639E2D8,123,N,Logical Type,,N,,,,DOM3000004,18,LOGDT007,35,,,,,,,,,N,,Date,,,,N,Y,"DimTerm",,,DATE,14,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",3,10,0,
"TermDateBegin",BEBBD9C0-A06A-69F6-33A2-ED52C9C56C7F,2471,,C8895EDF-05D5-0DFC-BFEC-5EA7357D6DF8,169,N,Logical Type,,N,,,,DOM3000004,18,LOGDT007,35,,,,,,,,,N,,Date,,,,N,Y,"Term_T1",,,DATE,7,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",3,10,0,
"TermDateEnd",C858DCDC-B207-528B-931B-F22601FED0C0,2472,,57318C2E-7790-141F-C6C2-41125639E2D8,123,N,Logical Type,,N,,,,DOM3000004,18,LOGDT007,35,,,,,,,,,N,,Date,,,,N,Y,"DimTerm",,,DATE,15,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",3,10,0,
"TermDateEnd",CD275E4F-C144-01D3-BC55-C9BA56EC4D3C,2473,,C8895EDF-05D5-0DFC-BFEC-5EA7357D6DF8,169,N,Logical Type,,N,,,,DOM3000004,18,LOGDT007,35,,,,,,,,,N,,Date,,,,N,Y,"Term_T1",,,DATE,8,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",3,10,0,
"TermGradePoints",0DB4AFA7-ED26-BF47-52F7-7BC242961E10,2474,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,37,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,9,3,
"TermGradePointsFA",F59E3A1E-9815-5AFE-68A0-C270C686527B,2475,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,38,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,9,3,
"TermUnitsAllSources",F07E3CBB-24FF-A881-A2A0-9E55AAABDEA1,2476,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,53,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsFromTestCredit",F906A276-B77F-F47F-FEA6-262AD642E3A2,2477,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,48,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsOther",56E3D17C-B396-8374-6785-6EE5DCF84F9F,2478,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,49,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsPassedFA",AE7B658E-D69F-39C7-3CB5-152F6A2DEF65,2479,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,51,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsPassedForGPA",289D560A-E192-4EE9-1588-6A6FFEC69F86,2480,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,42,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsPassedNotForGPA",A5ACEA66-0299-D360-3207-90A669EBFDAD,2481,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,44,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsPassedProgress",102541D9-2D8D-98D8-2BC9-2A9C4DEB4FE8,2482,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,40,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsTakenFA",4898ACBA-212A-26EC-EAD0-B8E8E9135B1D,2483,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,50,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsTakenFAForGPA",F3C06A6C-85DC-2F69-3DA6-0BDCF87324CC,2484,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,52,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsTakenForGPA",E8028C70-2950-360A-7220-005A85D70215,2485,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,41,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsTakenForGPAInProgress",6871D251-614B-58D7-ACF9-18DCD330ADD0,2486,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,45,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsTakenNotForGPA",51DCAE1A-12CA-AB1D-C393-97568B9BCDB0,2487,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,43,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsTakenNotForGPAInProgress",167CDD5E-38E5-464E-3F07-E2C4471E1D55,2488,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,46,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsTakenProgress",D2549EB4-241A-40B5-83B0-3FAAAB07ADAD,2489,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,39,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TermUnitsTransferredIn",4D2C4247-81FC-1E38-E108-FFCDAE7C95A2,2490,,16DF884E-1ADC-6F3C-3A88-A6F3468BBB46,163,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"StudentCareerTerm_T1",,,DECIMAL,47,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,8,3,
"TestScoresRating",E922FE91-3EC9-B4FD-E064-112DF403BFFD,2491,,0FBE82E0-CCF2-9665-D210-A583D18EF54D,115,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"DimStudentAdmissionApplicationTerm",,,DECIMAL,48,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,9,4,
"TestScoresRating",CA30DECF-D6F0-CEBE-9F5F-4D7E0116970F,2492,,851BD2A5-2F0A-A81A-9502-5FE0D7AF6B5B,156,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"SlateApplication_T1",,,DECIMAL,47,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,9,4,
"TestScoresRating",0435DC4B-01EE-1FC7-9B29-4F2756A6752E,2493,,89C77555-6D99-9745-682C-2036D8376FB0,114,N,Logical Type,,N,,,,DOM3000004,18,LOGDT026,39,,,,,,,,,N,,DECIMAL,,,,N,Y,"DimStudentAdmissionApplication",,,DECIMAL,46,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",5,9,4,
"TestUseOptIn",52A6E1FF-C7F2-B480-87D8-20EAF1EA13A8,2494,,0FBE82E0-CCF2-9665-D210-A583D18EF54D,115,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentAdmissionApplicationTerm",,,VARCHAR,43,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TestUseOptIn",D8931BEF-DAF8-5E4B-8679-F9243A7872B6,2495,,851BD2A5-2F0A-A81A-9502-5FE0D7AF6B5B,156,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"SlateApplication_T1",,,VARCHAR,42,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
"TestUseOptIn",9C6B398E-7C58-E6B0-5DB2-D6227BADE1B7,2496,,89C77555-6D99-9745-682C-2036D8376FB0,114,N,Logical Type,,N,,,,DOM3000004,18,LOGDT024,83,,,,,,,,,N,,VARCHAR,,,,N,Y,"DimStudentAdmissionApplication",,,VARCHAR,41,8E7CDB99-5E37-220E-AEF4-19DCCA76A4D9,90,"Conformed Vault",128,128,0,
